state_fips,state_abbr,cand_code,cand_label,cand_type,primary_cluster,secondary_cluster,vote_total,vote_pct,quota_threshold,status,winnowing_point
48,TX,NAT,NAT,pure,3,,0.0,0.0,592.51,eliminated,TX
48,TX,REF,REF,pure,5,,137.7,3.8732,592.51,surviving,TX
48,TX,SD,SD,pure,1,,174.05,4.896,592.51,surviving,TX
48,TX,STY,STY,pure,2,,116.01,3.2632,592.51,surviving,TX
49,UT,CON,CON,pure,0,,10.88,2.3551,77.02,surviving,UT
49,UT,CTR,CTR,pure,6,,31.41,6.7965,77.02,surviving,UT
49,UT,DSA,DSA,pure,8,,12.56,2.7185,77.02,surviving,UT
49,UT,LIB,LIB,pure,4,,0.0,0.0,77.02,eliminated,UT
49,UT,NAT,NAT,pure,3,,0.0,0.0,77.02,eliminated,UT
49,UT,PRG,PRG,pure,9,,0.0,0.0,77.02,eliminated,UT
49,UT,REF,REF,pure,5,,8.31,1.7982,77.02,surviving,UT
49,UT,SD,SD,pure,1,,0.0,0.0,77.02,eliminated,UT
49,UT,STY,STY,pure,2,,13.86,2.9983,77.02,surviving,UT
50,VT,CON,CON,pure,0,,0.0,0.0,17.94,eliminated,VT
50,VT,CTR,CTR,pure,6,,3.87,3.5974,17.94,surviving,VT
50,VT,DSA,DSA,pure,8,,0.0,0.0,17.94,eliminated,VT
50,VT,LIB,LIB,pure,4,,5.82,5.4072,17.94,surviving,VT
50,VT,NAT,NAT,pure,3,,0.0,0.0,17.94,eliminated,VT
50,VT,PRG,PRG,pure,9,,2.77,2.5711,17.94,surviving,VT
50,VT,REF,REF,pure,5,,0.0,0.0,17.94,eliminated,VT
50,VT,SD,SD,pure,1,,2.94,2.7295,17.94,surviving,VT
50,VT,STY,STY,pure,2,,2.54,2.3614,17.94,surviving,VT
51,VA,CON,CON,pure,0,,57.6,4.3413,221.12,surviving,VA
51,VA,CTR,CTR,pure,6,,0.0,0.0,221.12,eliminated,VA
51,VA,DSA,DSA,pure,8,,44.7,3.369,221.12,surviving,VA
51,VA,LIB,LIB,pure,4,,41.67,3.1406,221.12,surviving,VA
51,VA,NAT,NAT,pure,3,,0.0,0.0,221.12,eliminated,VA
51,VA,PRG,PRG,pure,9,,0.0,0.0,221.12,eliminated,VA
51,VA,REF,REF,pure,5,,26.31,1.9835,221.12,surviving,VA
51,VA,SD,SD,pure,1,,0.0,0.0,221.12,eliminated,VA
51,VA,STY,STY,pure,2,,50.84,3.8323,221.12,surviving,VA
53,WA,CON,CON,pure,0,,46.2,3.7816,203.63,surviving,WA
53,WA,CTR,CTR,pure,6,,20.89,1.7102,203.63,surviving,WA
53,WA,DSA,DSA,pure,8,,0.0,0.0,203.63,eliminated,WA
53,WA,LIB,LIB,pure,4,,34.48,2.8219,203.63,surviving,WA
53,WA,NAT,NAT,pure,3,,0.0,0.0,203.63,eliminated,WA
53,WA,PRG,PRG,pure,9,,0.0,0.0,203.63,eliminated,WA
53,WA,REF,REF,pure,5,,0.0,0.0,203.63,eliminated,WA
53,WA,SD,SD,pure,1,,55.09,4.5089,203.63,surviving,WA
53,WA,STY,STY,pure,2,,46.97,3.8441,203.63,surviving,WA
54,WV,CON,CON,pure,0,,12.06,3.3483,60.04,surviving,WV
54,WV,CTR,CTR,pure,6,,15.87,4.4046,60.04,surviving,WV
54,WV,DSA,DSA,pure,8,,0.0,0.0,60.04,eliminated,WV
54,WV,LIB,LIB,pure,4,,0.0,0.0,60.04,eliminated,WV
54,WV,NAT,NAT,pure,3,,0.0,0.0,60.04,eliminated,WV
54,WV,REF,REF,pure,5,,14.73,4.0881,60.04,surviving,WV
54,WV,SD,SD,pure,1,,7.61,2.1133,60.04,surviving,WV
54,WV,STY,STY,pure,2,,9.77,2.7124,60.04,surviving,WV
55,WI,CON,CON,pure,0,,39.04,4.0271,161.57,surviving,WI
55,WI,CTR,CTR,pure,6,,19.63,2.0249,161.57,surviving,WI
55,WI,DSA,DSA,pure,8,,0.0,0.0,161.57,eliminated,WI
55,WI,LIB,LIB,pure,4,,0.0,0.0,161.57,eliminated,WI
55,WI,NAT,NAT,pure,3,,0.0,0.0,161.57,eliminated,WI
55,WI,PRG,PRG,pure,9,,0.0,0.0,161.57,eliminated,WI
55,WI,REF,REF,pure,5,,30.91,3.189,161.57,surviving,WI
55,WI,SD,SD,pure,1,,37.11,3.8281,161.57,surviving,WI
55,WI,STY,STY,pure,2,,34.88,3.5977,161.57,surviving,WI
56,WY,CON,CON,pure,0,,0.0,0.0,16.38,eliminated,WY
56,WY,CTR,CTR,pure,6,,4.65,4.7356,16.38,surviving,WY
56,WY,LIB,LIB,pure,4,,0.81,0.8268,16.38,surviving,WY
56,WY,NAT,NAT,pure,3,,3.51,3.5757,16.38,surviving,WY
56,WY,REF,REF,pure,5,,0.0,0.0,16.38,eliminated,WY
56,WY,SD,SD,pure,1,,2.08,2.1114,16.38,surviving,WY
56,WY,STY,STY,pure,2,,5.33,5.4172,16.38,surviving,WY
